8.4935,2419.7,105.2,349.44,0.03755,3749,333.23,-3.04E-05,4.5499,-2.128,17.523,0.0013737
8.5435,2424.9,103.22,347.7,0.037784,3765.6,332.03,-3.03E-05,4.9629,-0.95427,17.271,0.0014467
8.5935,2430,101.24,345.99,0.03803,3782.2,330.84,-3.03E-05,4.9992,0.88705,17.017,0.0011791
8.596,2430.2,101.15,345.9,0.038042,3783,330.78,-3.03E-05,4.9908,0.94187,17.004,0.0011666
8.5997,2430.6,101,345.77,0.038061,3784.3,330.7,-3.03E-05,4.9778,1.0208,16.985,0.001147
8.6054,2431.2,100.78,345.58,0.038089,3786.1,330.56,-3.03E-05,4.9588,1.1276,16.957,0.0011147
8.6138,2432,100.45,345.3,0.038132,3788.9,330.36,-3.03E-05,4.9304,1.2714,16.914,0.0010554
8.6265,2433.3,99.949,344.87,0.038196,3793.1,330.07,-3.03E-05,4.8982,1.42E+00,16.849,9.45E-04
8.6454,2435.2,99.205,344.22,0.038292,3799.3,329.62,-3.03E-05,4.8769,1.53E+00,16.752,7.63E-04
8.6739,2438,98.092,343.27,0.038434,3808.7,328.95,-3.04E-05,4.9191,1.4585,16.607,4.89E-04
8.7166,2442.2,96.427,341.84,0.038642,3822.8,327.96,-3.03E-05,5.0863,0.89434,16.387,2.77E-05
8.7666,2446.9,94.486,340.19,0.038868,3839.1,326.81,-3.03E-05,5.1894,-0.38974,16.128,-1.65E-04
8.8166,2451.6,92.554,338.56,0.039074,3855.4,325.67,-3.03E-05,4.5139,-2.6569,15.867,1.81E-04
8.8666,2456.2,90.63,336.95,0.039269,3871.7,324.53,-3.04E-05,3.5953,-3.8439,15.605,0.001175
8.9166,2460.7,88.714,335.36,0.039475,3887.9,323.41,-3.03E-05,4.2638,-3.1186,15.342,0.0020097
8.9666,2465.1,86.807,333.78,0.039705,3904,322.3,-3.03E-05,5.3021,-0.28949,15.077,0.0021114
9.0166,2469.3,84.908,332.23,0.03996,3920.1,321.19,-3.03E-05,5.0883,1.6071,14.81,0.0013765
9.0666,2473.5,83.016,330.69,0.040223,3936.1,320.1,-3.03E-05,4.9092,2.201,14.542,4.69E-04
9.1166,2477.7,81.133,329.17,0.040476,3952.1,319.01,-3.03E-05,5.0118,2.0779,14.272,7.10E-05
9.1666,2481.7,79.257,327.67,0.040712,3968.1,317.94,-3.02E-05,5.3095,1.3033,14,3.22E-04
9.2166,2485.6,77.389,326.18,0.040938,3983.9,316.87,-3.02E-05,5.3208,-1.3412,13.727,0.0011614
9.2666,2489.4,75.528,324.72,0.04117,3999.7,315.81,-3.02E-05,4.3868,-3.3273,13.453,0.0017595
9.3166,2493.1,73.675,323.27,0.041419,4015.5,314.76,-3.03E-05,4.2047,-3.6025,13.177,0.0019073
9.3666,2496.8,71.829,321.84,0.041685,4031.2,313.72,-3.03E-05,4.9583,-2.5236,12.899,0.0015371
9.4166,2500.3,69.99,320.42,0.04196,4046.9,312.68,-3.03E-05,5.5799,-0.41043,12.62,6.31E-04
9.4666,2503.8,68.158,319.02,0.042226,4062.5,311.66,-3.03E-05,5.4539,1.3757,12.339,-2.47E-04
9.5166,2507.1,66.334,317.65,0.04247,4078,310.64,-3.03E-05,5.1434,2.3896,12.057,-5.22E-04
9.5666,2510.4,64.516,316.28,0.042686,4093.5,309.63,-3.02E-05,4.9459,2.8341,11.773,-1.37E-04
9.6166,2513.6,62.705,314.94,0.042885,4109,308.63,-3.02E-05,5.3425,2.07E+00,11.488,5.35E-04
9.6666,2516.7,60.901,313.61,0.043078,4124.4,307.64,-3.03E-05,5.7546,0.089376,11.201,0.0012113
9.7166,2519.7,59.104,312.29,0.04328,4139.8,306.65,-3.03E-05,5.5851,-1.4782,10.912,0.0017931
9.7666,2522.6,57.313,311,0.043501,4155.1,305.67,-3.03E-05,5.5542,-1.6784,10.622,0.0021759
9.8166,2525.4,55.528,309.72,0.043745,4170.3,304.7,-3.03E-05,5.6852,-1.3341,10.33,0.0020358
9.8666,2528.1,53.75,308.46,0.044007,4185.5,303.74,-3.03E-05,5.8001,-0.92592,10.038,0.001334
9.9166,2530.8,51.978,307.21,0.044274,4200.7,302.78,-3.03E-05,5.9078,-0.073743,9.7439,4.00E-04
9.9666,2533.3,50.213,305.98,0.04453,4215.8,301.83,-3.03E-05,5.8136,1.1948,9.4487,-3.72E-04
10.017,2535.8,48.454,304.76,0.044762,4230.9,300.89,-3.03E-05,5.5385,2.2039,9.1516,-6.87E-04
10.067,2538.2,46.701,303.56,0.044967,4245.9,299.95,-3.02E-05,5.4931,2.3732,8.8525,-4.43E-04
10.117,2540.5,44.954,302.38,0.045151,4260.9,299.02,-3.02E-05,5.6996,1.89,8.552,3.10E-04
10.167,2542.7,43.213,301.22,0.045327,4275.8,298.1,-3.02E-05,5.943,1.0442,8.2505,0.0010467
10.217,2544.8,41.477,300.06,0.04551,4290.7,297.18,-3.02E-05,6.07,0.088224,7.948,0.0016927
10.267,2546.8,39.748,298.93,0.045708,4305.5,296.27,-3.02E-05,6.035,-0.87754,7.6445,0.0018056
10.317,2548.8,38.025,297.81,0.045922,4320.3,295.37,-3.02E-05,5.9577,-1.4322,7.3394,0.0013866
10.367,2550.6,36.307,296.7,0.046145,4335.1,294.47,-3.02E-05,5.9937,-1.43E+00,7.0325,8.67E-04
10.417,2552.4,34.595,295.61,0.046367,4349.8,293.58,-3.02E-05,6.1274,-0.81389,6.7238,4.19E-04
