4.8939,1995.6,336.61,-57.89,336.88,57.907,65.144,0.023279,65.144,12.555,1.2945,28.61,-80.598,0.022436,-8.85E-09,5.89E-04,5.76E-06,103.53,32.318,0.16844,0,0.012432,2.59E-04,87.045,0.0014387
4.9439,2012.4,333.76,-57.405,333.99,57.431,65.768,0.023589,65.768,12.478,1.758,28.61,-80.598,0.037088,-8.89E-09,-4.48E-04,-6.06E-06,103.53,32.318,0.16844,0,0.021812,-3.21E-04,87.056,-0.0043565
4.9939,2029,330.91,-56.919,331.14,56.969,66.391,0.0239,66.391,12.375,2.362,28.61,-80.598,0.11483,-9.18E-09,8.07E-04,-1.20E-05,103.53,32.318,0.16844,0,0.066042,-1.89E-04,86.978,-0.0076784
5.0439,2045.5,328.05,-56.486,328.28,56.526,67.005,0.024215,67.005,12.261,2.0763,28.61,-80.598,0.082844,-8.15E-09,0.0024979,-1.76E-05,103.53,32.318,0.16844,0,0.048016,-2.40E-04,86.838,-0.0087837
5.0939,2061.8,325.24,-56.135,325.47,56.135,67.618,0.024535,67.618,12.197,0.42953,28.61,-80.598,0.12476,-7.95E-09,-0.0022603,-4.14E-06,103.53,32.318,0.16844,0,0.071419,8.43E-05,86.673,-0.0076098
5.1439,2078,322.44,-55.709,322.67,55.709,68.228,0.024863,68.228,12.183,0.31956,28.61,-80.598,0.13903,-7.91E-09,-2.62E-05,-1.44E-06,103.53,32.318,0.16844,0,0.079899,3.85E-04,86.524,-0.0047122
5.1939,2094.1,319.67,-55.259,319.9,55.266,68.835,0.025197,68.835,12.156,0.7749,28.61,-80.598,0.077659,-6.97E-09,0.0016762,-3.66E-07,103.53,32.318,0.16844,0,0.044229,3.14E-04,86.421,-6.02E-04
5.2439,2110,316.92,-54.787,317.15,54.82,69.442,0.025535,69.442,12.092,1.8157,28.61,-80.598,0.066165,-7.08E-09,-0.001798,1.27E-05,103.53,32.318,0.16844,0,0.037553,-7.69E-05,86.385,0.0032607
5.2939,2125.8,314.19,-54.386,314.42,54.413,70.043,0.025875,70.043,12.002,1.6567,28.61,-80.598,0.050064,-7.11E-09,-8.18E-04,1.18E-05,103.53,32.318,0.16844,0,0.028764,-4.63E-04,86.405,0.0053996
5.3439,2141.4,311.48,-53.973,311.71,54.006,70.643,0.02621,70.643,11.915,1.8577,28.61,-80.598,0.082472,-6.84E-09,1.06E-04,1.55E-05,103.53,32.318,0.16844,0,0.046893,-4.29E-04,86.452,0.0059856
5.3939,2156.9,308.79,-53.579,309.02,53.612,71.237,0.026538,71.237,11.821,1.8835,28.61,-80.598,0.090063,-7.14E-09,0.0013716,2.22E-05,103.53,32.318,0.16844,0,0.051385,-3.67E-05,86.499,0.0041706
5.4439,2172.3,306.12,-53.219,306.35,53.235,71.824,0.026853,71.824,11.74,1.3177,28.61,-80.598,0.011443,-7.13E-09,0.002129,1.59E-04,103.53,32.318,0.16844,0,0.0060362,1.68E-04,86.541,6.11E-04
5.4939,2187.5,303.47,-52.874,303.69,52.877,72.411,0.027156,72.411,11.691,0.62979,28.61,-80.598,0.088344,-7.32E-09,-0.001603,1.86E-05,103.53,32.318,0.16844,0,0.050994,-1.42E-04,86.564,-0.0025115
5.5439,2202.6,300.83,-52.507,301.06,52.51,72.995,0.027448,72.995,11.665,0.47146,28.61,-80.598,0.11115,-7.46E-09,-1.92E-04,1.37E-05,103.53,32.318,0.16844,0,0.06361,-2.18E-04,86.565,-0.0040504
5.5939,2217.6,298.22,-52.139,298.44,52.139,73.576,0.027732,73.576,11.643,0.46401,28.61,-80.598,0.11049,-7.16E-09,0.0012875,1.92E-05,103.53,32.318,0.16844,0,0.06346,4.51E-04,86.561,-0.0034715
5.6439,2232.4,295.62,-51.749,295.85,51.759,74.157,0.028013,74.157,11.609,0.92582,28.61,-80.598,0.035896,-7.18E-09,0.0022856,2.95E-05,103.53,32.318,0.16844,0,0.02068,-4.39E-04,86.568,-0.0022049
5.6939,2247.1,293.04,-51.345,293.27,51.378,74.738,0.028297,74.738,11.539,1.88,28.61,-80.598,0.11962,-7.09E-09,-0.0017805,-6.99E-06,103.53,32.318,0.16844,0,0.068065,3.61E-04,86.576,-9.94E-04
5.7439,2261.7,290.49,-50.971,290.71,51.027,75.312,0.028588,75.312,11.431,2.3829,28.61,-80.598,0.20563,-7.78E-09,3.22E-04,-1.18E-05,103.53,32.318,0.16844,0,0.11777,3.55E-04,86.572,-4.73E-04
5.7939,2276.2,287.95,-50.61,288.17,50.686,75.879,0.02889,75.879,11.301,2.7846,28.61,-80.598,0.27524,-7.37E-09,0.003309,-1.56E-05,103.53,32.318,0.16844,0,0.15677,4.24E-05,86.554,-1.57E-04
5.8439,2290.6,285.42,-50.308,285.64,50.348,76.44,0.029203,76.44,11.178,1.9896,28.61,-80.598,0.14865,-8.18E-09,0.0059787,-3.03E-05,103.53,32.318,0.16844,0,0.083887,-3.90E-04,86.527,-1.33E-04
5.8939,2304.8,282.91,-50.01,283.13,50.03,76.998,0.029527,76.998,11.095,1.3722,28.61,-80.598,0.043988,-8.16E-09,0.0070802,-7.99E-05,103.53,32.318,0.16844,0,0.024319,-2.52E-04,86.493,9.41E-04
5.9439,2318.8,280.42,-49.728,280.64,49.731,77.552,0.02986,77.552,11.045,0.64249,28.61,-80.598,0.085061,-8.18E-09,-0.0068335,-3.79E-05,103.53,32.318,0.16844,0,0.049339,2.95E-05,86.457,0.0015571
5.9939,2332.8,277.94,-49.423,278.16,49.423,78.104,0.030197,78.104,11.02,0.42976,28.61,-80.598,0.12629,-8.40E-09,-0.0055577,-1.38E-05,103.53,32.318,0.16844,0,0.07262,-4.86E-04,86.416,7.81E-04
6.0439,2346.6,275.48,-49.121,275.7,49.121,78.655,0.030534,78.655,11.003,0.23823,28.61,-80.598,0.1635,-8.82E-09,-0.0039176,-6.03E-06,103.53,32.318,0.16844,0,0.093861,-4.92E-04,86.37,2.85E-05
6.0939,2360.3,273.03,-48.796,273.25,48.799,79.203,0.030867,79.203,10.987,0.45646,28.61,-80.598,0.12614,-9.16E-09,-0.0022721,-4.67E-07,103.53,32.318,0.16844,0,0.071913,-3.36E-04,86.319,-8.53E-05
6.1439,2373.9,270.6,-48.51,270.82,48.51,79.754,0.031194,79.754,10.971,0.15374,28.61,-80.598,0.18184,-8.93E-09,-6.47E-04,-2.11E-06,103.53,32.318,0.16844,0,0.10361,-1.71E-04,86.283,-5.20E-04
6.1939,2387.4,268.18,-48.196,268.41,48.199,80.302,0.031514,80.302,10.961,0.29088,28.61,-80.598,0.15535,-8.77E-09,0.0011978,-8.02E-06,103.53,32.318,0.16844,0,0.08849,3.33E-04,86.263,-0.0016395
6.2439,2400.8,265.78,-47.871,266,47.877,80.85,0.031826,80.85,10.937,0.70528,28.61,-80.598,0.073018,-8.87E-09,0.0024126,-1.91E-05,103.53,32.318,0.16844,0,0.041586,-3.63E-04,86.245,-0.0025603
6.2939,2414,263.39,-47.549,263.62,47.566,81.394,0.032132,81.394,10.89,1.1747,28.61,-80.598,0.024649,-8.89E-09,-0.0026652,-6.75E-05,103.53,32.318,0.16844,0,0.014626,-4.90E-04,86.223,-0.0030959
6.3439,2427.1,261.02,-47.267,261.25,47.277,81.936,0.032433,81.936,10.832,1.0745,28.61,-80.598,0.011248,-8.81E-09,-0.0024231,-6.73E-05,103.53,32.318,0.16844,0,0.0069916,1.78E-04,86.182,-0.0027441
6.3939,2440.1,258.67,-46.906,258.89,46.972,82.477,0.032731,82.477,10.747,2.4764,28.61,-80.598,0.29994,-8.95E-09,-0.0010192,-1.74E-05,103.53,32.318,0.16844,0,0.17046,9.87E-05,86.114,-0.0018229
6.4439,2453,256.33,-46.637,256.55,46.693,83.012,0.033031,83.012,10.622,2.328,28.61,-80.598,0.27866,-9.10E-09,0.0019489,-1.60E-05,103.53,32.318,0.16844,0,0.15811,3.08E-04,86.021,-4.18E-04
6.4939,2465.7,254.01,-46.371,254.22,46.421,83.54,0.033337,83.54,10.509,2.1882,28.61,-80.598,0.25559,-9.87E-09,0.00447,-2.18E-05,103.53,32.318,0.16844,0,0.14496,-4.99E-04,85.918,0.0014427
6.5439,2478.3,251.69,-46.093,251.91,46.152,84.062,0.033652,84.062,10.396,2.3371,28.61,-80.598,0.29007,-1.03E-08,0.0069874,-2.16E-05,103.53,32.318,0.16844,0,0.164,2.75E-04,85.825,0.0036386
6.5939,2490.9,249.4,-45.86,249.61,45.896,84.58,0.03397,84.58,10.291,1.8129,28.61,-80.598,0.17874,-1.00E-08,0.0091818,-3.30E-05,103.53,32.318,0.16844,0,0.099714,2.19E-04,85.755,0.005366
6.6439,2503.3,247.11,-45.636,247.32,45.656,85.092,0.034298,85.092,10.215,1.243,28.61,-80.598,0.050057,-1.03E-08,0.010183,-1.09E-04,103.53,32.318,0.16844,0,0.026362,-2.36E-04,85.712,0.0047349
6.6939,2515.6,244.83,-45.407,245.04,45.417,85.6,0.034636,85.6,10.161,0.92054,28.61,-80.598,0.028469,-1.03E-08,-0.010225,-1.61E-04,103.53,32.318,0.16844,0,0.018083,-2.45E-05,85.706,0.0027777
6.7439,2527.8,242.57,-45.213,242.78,45.213,86.109,0.034974,86.109,10.133,0.18481,28.61,-80.598,0.2041,-1.01E-08,-0.009227,-1.99E-05,103.53,32.318,0.16844,0,0.11701,-2.84E-04,85.741,1.72E-04
6.7939,2539.9,240.31,-45.016,240.52,45.016,86.614,0.035318,86.614,10.139,0.38238,28.61,-80.598,0.34255,-9.28E-09,-0.0068599,-1.07E-05,103.53,32.318,0.16844,0,0.1945,-1.48E-04,85.804,-0.0026973
6.8439,2551.8,238.06,-44.783,238.28,44.787,87.123,0.035666,87.123,10.162,0.49698,28.61,-80.598,0.37613,-9.50E-09,-0.00382,-9.02E-06,103.53,32.318,0.16844,0,0.21334,4.20E-04,85.88,-0.0055794
6.8939,2563.6,235.83,-44.521,236.05,44.521,87.631,0.036014,87.631,10.181,0.22876,28.61,-80.598,0.31642,-9.70E-09,-9.60E-04,-1.24E-05,103.53,32.318,0.16844,0,0.17932,-4.64E-05,85.957,-0.0079632
6.9439,2575.4,233.61,-44.272,233.84,44.272,88.14,0.036362,88.14,10.19,0.11239,28.61,-80.598,0.28876,-9.72E-09,0.0014501,-8.33E-06,103.53,32.318,0.16844,0,0.16355,3.65E-04,86.024,-0.0095914
6.9939,2587,231.4,-44.029,231.63,44.029,88.648,0.036706,88.648,10.194,0.048799,28.61,-80.598,0.27101,-9.27E-09,0.0036478,-1.14E-05,103.53,32.318,0.16844,0,0.15336,8.53E-05,86.064,-0.0097978
7.0439,2598.5,229.21,-43.743,229.44,43.75,89.16,0.037047,89.16,10.182,0.59344,28.61,-80.598,0.10145,-9.26E-09,0.0051362,-3.40E-05,103.53,32.318,0.16844,0,0.056915,3.69E-04,86.062,-0.0085063
7.0939,2609.9,227.03,-43.494,227.26,43.504,89.669,0.037382,89.669,10.145,0.84662,28.61,-80.598,0.025829,-9.18E-09,0.0055669,-1.41E-04,103.53,32.318,0.16844,0,0.014508,-4.82E-05,86.017,-0.0067488
7.1439,2621.2,224.86,-43.284,225.09,43.291,90.174,0.037713,90.174,10.107,0.61549,28.61,-80.598,0.078747,-9.18E-09,0.0059105,-4.61E-05,103.53,32.318,0.16844,0,0.043804,4.76E-04,85.943,-0.0038108
7.1939,2632.4,222.7,-43.025,222.93,43.038,90.679,0.038041,90.679,10.065,1.1565,28.61,-80.598,0.080581,-9.18E-09,-0.0059704,-4.86E-05,103.53,32.318,0.16844,0,0.046539,3.75E-04,85.856,-6.53E-04
7.2439,2643.5,220.56,-42.772,220.78,42.805,91.181,0.038363,91.181,9.9938,1.6587,28.61,-80.598,0.23239,-9.11E-09,-0.004831,-1.95E-05,103.53,32.318,0.16844,0,0.13222,1.21E-04,85.762,0.0017519
7.2939,2654.5,218.43,-42.52,218.65,42.585,91.677,0.038684,91.677,9.8944,2.3196,28.61,-80.598,0.42962,-9.17E-09,-0.0025291,-1.54E-05,103.53,32.318,0.16844,0,0.24225,3.55E-05,85.665,0.0032298
7.3439,2665.4,216.31,-42.306,216.53,42.375,92.169,0.039003,92.169,9.7736,2.4282,28.61,-80.598,0.47388,-8.88E-09,6.08E-04,-1.51E-05,103.53,32.318,0.16844,0,0.26765,6.66E-05,85.563,0.0040939
7.3939,2676.1,214.19,-42.133,214.41,42.175,92.654,0.039324,92.654,9.6657,1.8401,28.61,-80.598,0.31603,-9.23E-09,0.003308,-1.41E-05,103.53,32.318,0.16844,0,0.17805,2.27E-04,85.448,0.0042911
7.4439,2686.8,212.09,-41.946,212.31,41.975,93.136,0.039646,93.136,9.5794,1.6377,28.61,-80.598,0.26257,-9.22E-09,0.005163,-1.50E-05,103.53,32.318,0.16844,0,0.14793,-3.94E-04,85.324,0.0041702
7.4939,2697.3,210,-41.788,210.21,41.801,93.612,0.039974,93.612,9.5131,0.97326,28.61,-80.598,0.062057,-9.26E-09,0.0062452,-4.85E-05,103.53,32.318,0.16844,0,0.034242,1.35E-04,85.193,0.0035104
7.5439,2707.8,207.91,-41.611,208.13,41.617,94.088,0.040305,94.088,9.4718,0.72566,28.61,-80.598,0.017056,-9.27E-09,-0.0063328,-1.67E-04,103.53,32.318,0.16844,0,0.010334,-4.61E-04,85.063,0.0023997
7.5939,2718.1,205.84,-41.43,206.05,41.437,94.56,0.04064,94.56,9.4396,0.55833,28.61,-80.598,0.072834,-9.26E-09,-0.0060436,-3.80E-05,103.53,32.318,0.16844,0,0.042055,1.33E-04,84.952,8.05E-04
7.6439,2728.3,203.77,-41.27,203.99,41.27,95.033,0.040981,95.033,9.4203,0.214,28.61,-80.598,0.18812,-9.13E-09,-0.0052593,-1.19E-05,103.53,32.318,0.16844,0,0.1071,4.15E-04,84.883,-8.14E-04
7.6939,2738.5,201.71,-41.073,201.93,41.073,95.502,0.041322,95.502,9.4072,0.35587,28.61,-80.598,0.14361,-9.15E-09,-0.0042179,-1.37E-05,103.53,32.318,0.16844,0,0.081876,-4.00E-04,84.868,-0.0024829
7.7439,2748.5,199.66,-40.886,199.88,40.889,95.971,0.04167,95.971,9.3885,0.38655,28.61,-80.598,0.13426,-9.23E-09,-0.0034179,-1.16E-05,103.53,32.318,0.16844,0,0.076018,-4.50E-04,84.904,-0.0042948
7.7939,2758.5,197.62,-40.689,197.84,40.692,96.44,0.042018,96.44,9.3642,0.60446,28.61,-80.598,0.057754,-9.25E-09,-0.0028449,-5.03E-06,103.53,32.318,0.16844,0,0.033153,-2.45E-04,84.971,-0.0055835
7.8439,2768.3,195.59,-40.535,195.82,40.535,96.909,0.042365,96.909,9.3402,0.30459,28.61,-80.598,0.16344,-9.40E-09,-0.0022719,-3.33E-06,103.53,32.318,0.16844,0,0.092507,3.05E-04,85.044,-0.0061262
7.8939,2778,193.57,-40.374,193.8,40.374,97.375,0.042717,97.375,9.3307,0.090771,28.61,-80.598,0.24052,-9.35E-09,-0.0011529,-1.87E-06,103.53,32.318,0.16844,0,0.13603,1.34E-05,85.105,-0.0060641
7.9439,2787.6,191.56,-40.19,191.78,40.19,97.841,0.043064,97.841,9.3245,0.1982,28.61,-80.598,0.20059,-9.31E-09,5.51E-05,-4.51E-06,103.53,32.318,0.16844,0,0.11299,1.40E-04,85.143,-0.0057639
7.9939,2797.2,189.55,-39.993,189.78,39.997,98.307,0.043412,98.307,9.3074,0.4958,28.61,-80.598,0.085107,-9.38E-09,8.17E-04,-7.71E-06,103.53,32.318,0.16844,0,0.047992,3.60E-04,85.159,-0.0048862
8.0439,2806.6,187.56,-39.813,187.79,39.816,98.773,0.043757,98.773,9.2782,0.66217,28.61,-80.598,0.014664,-9.37E-09,0.0010596,-3.99E-05,103.53,32.318,0.16844,0,0.0078724,-6.24E-05,85.152,-0.0037639
8.0939,2815.9,185.57,-39.636,185.8,39.642,99.236,0.044101,99.236,9.2421,0.76444,28.61,-80.598,0.033267,-9.39E-09,-0.0010079,-1.52E-05,103.53,32.318,0.16844,0,0.018616,2.47E-04,85.128,-0.0025839
8.1439,2825.2,183.59,-39.491,183.82,39.495,99.698,0.044442,99.698,9.2096,0.51663,28.61,-80.598,0.061135,-9.38E-09,0.0010415,-6.45E-06,103.53,32.318,0.16844,0,0.03444,9.49E-05,85.087,-0.0012059
8.1939,2834.3,181.62,-39.318,181.85,39.324,100.16,0.044783,100.16,9.1811,0.65394,28.61,-80.598,0.002451,-9.37E-09,-0.0011964,-2.41E-04,103.53,32.318,0.16844,0,0.0013851,-4.95E-04,85.024,6.96E-05
8.2439,2843.3,179.66,-39.134,179.89,39.147,100.61,0.045121,100.61,9.1401,1.0047,28.61,-80.598,0.15939,-9.34E-09,-8.55E-04,-7.74E-06,103.53,32.318,0.16844,0,0.089754,-1.17E-04,84.944,0.0010995
8.2939,2852.3,177.71,-38.983,177.94,38.996,101.07,0.045456,101.07,9.0909,0.9107,28.61,-80.598,0.12857,-9.34E-09,-1.53E-04,-7.00E-06,103.53,32.318,0.16844,0,0.07222,-2.27E-04,84.852,0.0015556
8.3439,2861.1,175.76,-38.812,175.99,38.829,101.52,0.045794,101.52,9.0407,1.138,28.61,-80.598,0.23757,-9.31E-09,6.35E-04,-5.70E-06,103.53,32.318,0.16844,0,0.13453,-4.22E-04,84.746,0.0017275
8.3939,2869.8,173.83,-38.658,174.06,38.678,101.98,0.046129,101.98,8.9816,1.1941,28.61,-80.598,0.2728,-9.20E-09,0.0017741,-5.53E-06,103.53,32.318,0.16844,0,0.15375,-3.52E-05,84.638,0.0018808
8.4439,2878.5,171.9,-38.507,172.13,38.527,102.42,0.046463,102.42,8.9213,1.2238,28.61,-80.598,0.29619,-9.33E-09,0.0029924,-5.16E-06,103.53,32.318,0.16844,0,0.16621,-1.37E-04,84.535,0.0018138
8.4939,2887,169.97,-38.363,170.21,38.383,102.87,0.046801,102.87,8.8599,1.2176,28.61,-80.598,0.30264,-9.39E-09,0.0042463,-7.94E-06,103.53,32.318,0.16844,0,0.17037,2.25E-04,84.438,0.0015908
8.5439,2895.5,168.06,-38.241,168.29,38.251,103.31,0.047139,103.31,8.8061,0.91385,28.61,-80.598,0.16532,-9.36E-09,0.0052274,-1.33E-05,103.53,32.318,0.16844,0,0.092762,-5.03E-06,84.342,0.001411
8.5939,2903.8,166.15,-38.107,166.38,38.117,103.75,0.047477,103.75,8.7631,0.82602,28.61,-80.598,0.12668,-9.39E-09,0.0057832,-1.84E-05,103.53,32.318,0.16844,0,0.070297,-6.76E-05,84.254,0.001302
8.6439,2912.1,164.25,-37.969,164.48,37.979,104.18,0.047818,104.18,8.7221,0.81988,28.61,-80.598,0.12737,-9.42E-09,0.0062661,-2.16E-05,103.53,32.318,0.16844,0,0.070231,2.48E-04,84.191,0.001164
8.6939,2920.2,162.35,-37.841,162.59,37.848,104.62,0.048163,104.62,8.6834,0.71745,28.61,-80.598,0.077412,-9.43E-09,0.0066555,-3.85E-05,103.53,32.318,0.16844,0,0.041925,2.06E-04,84.155,9.61E-04
8.7439,2928.3,160.47,-37.73,160.7,37.733,105.05,0.04851,105.05,8.6535,0.46434,28.61,-80.598,0.056801,-9.43E-09,-0.0066942,-4.63E-05,103.53,32.318,0.16844,0,0.033698,1.20E-04,84.145,5.06E-04
8.7939,2936.3,158.58,-37.615,158.82,37.615,105.49,0.048858,105.49,8.6352,0.27441,28.61,-80.598,0.1614,-9.41E-09,-0.0062782,-1.50E-05,103.53,32.318,0.16844,0,0.092956,4.37E-04,84.158,-3.79E-05
8.8439,2944.2,156.7,-37.513,156.94,37.513,105.92,0.049213,105.92,8.6283,0.0055361,28.61,-80.598,0.31872,-9.42E-09,-0.0054226,-5.37E-06,103.53,32.318,0.16844,0,0.18116,-1.91E-04,84.19,-6.61E-04
8.8939,2952,154.83,-37.388,155.07,37.388,106.35,0.049567,106.35,8.6306,0.051801,28.61,-80.598,0.34952,-9.43E-09,-0.0042338,-3.67E-06,103.53,32.318,0.16844,0,0.19754,3.44E-04,84.226,-0.0013395
8.9439,2959.6,152.96,-37.274,153.21,37.274,106.78,0.049925,106.78,8.6358,0.17047,28.61,-80.598,0.42183,-9.39E-09,-0.002934,-4.23E-06,103.53,32.318,0.16844,0,0.23715,4.66E-04,84.251,-0.0020183
8.9939,2967.3,151.1,-37.139,151.35,37.142,107.21,0.050282,107.21,8.6427,0.079629,28.61,-80.598,0.37308,-9.42E-09,-0.0016009,-4.39E-06,103.53,32.318,0.16844,0,0.21024,3.79E-05,84.253,-0.0026682
9.0439,2974.8,149.25,-37.008,149.5,37.008,107.64,0.050643,107.64,8.6447,0.0038671,28.61,-80.598,0.32945,-9.41E-09,-4.71E-04,-5.74E-06,103.53,32.318,0.16844,0,0.18543,-2.93E-04,84.226,-0.0032189
9.0939,2982.2,147.4,-36.867,147.65,36.867,108.07,0.051007,108.08,8.6398,0.21284,28.61,-80.598,0.19391,-9.39E-09,3.67E-04,-5.35E-06,103.53,32.318,0.16844,0,0.109,-3.88E-04,84.165,-0.0038325
9.1439,2989.5,145.56,-36.732,145.82,36.732,108.51,0.051371,108.51,8.6253,0.36063,28.61,-80.598,0.093908,-9.38E-09,8.01E-04,-7.37E-06,103.53,32.318,0.16844,0,0.05304,-9.38E-05,84.074,-0.004351
9.1939,2996.8,143.73,-36.611,143.99,36.614,108.94,0.051732,108.94,8.6066,0.37336,28.61,-80.598,0.078524,-9.37E-09,0.0010487,-8.62E-06,103.53,32.318,0.16844,0,0.043769,-2.45E-04,83.954,-0.0046882
9.2439,3003.9,141.9,-36.496,142.16,36.499,109.37,0.052096,109.37,8.5869,0.42215,28.61,-80.598,0.037734,-9.37E-09,0.0012225,-1.52E-05,103.53,32.318,0.16844,0,0.020732,-2.54E-04,83.806,-0.0049389
9.2939,3010.9,140.08,-36.348,140.34,36.358,109.8,0.052461,109.8,8.5558,0.85518,28.61,-80.598,0.27466,-9.38E-09,-9.22E-04,-2.61E-06,103.53,32.318,0.16844,0,0.15421,-1.23E-04,83.634,-0.0049607
9.3439,3017.9,138.26,-36.237,138.53,36.247,110.22,0.052822,110.22,8.5102,0.93825,28.61,-80.598,0.34885,-9.36E-09,-2.36E-05,-2.39E-06,103.53,32.318,0.16844,0,0.19597,-4.51E-04,83.448,-0.0048126
9.3939,3024.8,136.46,-36.138,136.72,36.148,110.65,0.053182,110.65,8.4652,0.83973,28.61,-80.598,0.29437,-9.35E-09,8.55E-04,-1.38E-06,103.53,32.318,0.16844,0,0.16538,2.57E-04,83.257,-0.0044503
9.4439,3031.5,134.65,-36.047,134.91,36.056,111.07,0.053543,111.07,8.4265,0.70971,28.61,-80.598,0.21191,-9.36E-09,0.00152,5.00E-08,103.53,32.318,0.16844,0,0.11953,-1.31E-04,83.064,-0.0038832
9.4939,3038.2,132.85,-35.935,133.12,35.945,111.49,0.053904,111.49,8.3878,0.85715,28.61,-80.598,0.33736,-9.37E-09,0.0021957,-2.12E-06,103.53,32.318,0.16844,0,0.18935,-2.87E-04,82.874,-0.0031162
9.5439,3044.8,131.06,-35.833,131.32,35.843,111.91,0.054265,111.91,8.3448,0.84469,28.61,-80.598,0.34262,-9.34E-09,0.0030559,-2.76E-06,103.53,32.318,0.16844,0,0.19238,-1.42E-04,82.695,-0.0023371
9.5939,3051.3,129.27,-35.738,129.53,35.748,112.33,0.054626,112.33,8.3031,0.83123,28.61,-80.598,0.34643,-9.31E-09,0.0038837,-3.13E-06,103.53,32.318,0.16844,0,0.194,2.90E-04,82.536,-0.0014546
9.6439,3057.7,127.48,-35.643,127.75,35.653,112.74,0.054987,112.74,8.2621,0.80659,28.61,-80.598,0.3403,-9.28E-09,0.0046874,-4.48E-06,103.53,32.318,0.16844,0,0.1893,-9.81E-05,82.394,-5.17E-04
9.6939,3064.1,125.71,-35.548,125.97,35.558,113.15,0.055348,113.15,8.2215,0.81696,28.61,-80.598,0.36274,-9.28E-09,0.0054811,-7.13E-06,103.53,32.318,0.16844,0,0.20182,4.65E-04,82.264,4.49E-04
9.7439,3070.3,123.93,-35.453,124.2,35.463,113.56,0.055709,113.56,8.1804,0.81726,28.61,-80.598,0.37678,-9.28E-09,0.0062941,-9.85E-06,103.53,32.318,0.16844,0,0.20901,2.29E-05,82.151,0.0013511
9.7939,3076.5,122.16,-35.367,122.43,35.374,113.97,0.056073,113.97,8.1407,0.76706,28.61,-80.598,0.34548,-9.26E-09,0.0070663,-1.12E-05,103.53,32.318,0.16844,0,0.18999,3.72E-04,82.052,0.002118
9.8439,3082.5,120.39,-35.282,120.67,35.289,114.38,0.056437,114.38,8.1043,0.6938,28.61,-80.598,0.29005,-9.21E-09,0.0077198,-1.43E-05,103.53,32.318,0.16844,0,0.15864,-4.46E-04,81.967,0.0026448
9.8939,3088.5,118.63,-35.18,118.9,35.19,114.78,0.056801,114.78,8.0663,0.85131,28.61,-80.598,0.45075,-9.21E-09,0.0084363,-1.37E-05,103.53,32.318,0.16844,0,0.24752,-4.49E-04,81.899,0.0030689
9.9439,3094.4,116.87,-35.102,117.15,35.108,115.18,0.057169,115.18,8.0253,0.7523,28.61,-80.598,0.36932,-9.19E-09,0.0092515,-1.54E-05,103.53,32.318,0.16844,0,0.20086,-4.16E-04,81.854,0.0033716
9.9939,3100.2,115.12,-35.043,115.4,35.046,115.58,0.057539,115.58,7.9938,0.50646,28.61,-80.598,0.13027,-9.17E-09,0.0097182,-3.57E-05,103.53,32.318,0.16844,0,0.065453,-2.85E-04,81.833,0.0034841
10.044,3105.9,113.37,-34.964,113.65,34.967,115.98,0.05791,115.98,7.9705,0.43816,28.61,-80.598,0.062659,-9.17E-09,0.0098539,-7.27E-05,103.53,32.318,0.16844,0,0.0267,-3.34E-04,81.835,0.0034281
10.094,3111.5,111.62,-34.895,111.91,34.898,116.38,0.058281,116.38,7.9514,0.31619,28.61,-80.598,0.069534,-9.16E-09,-0.0098305,-5.90E-05,103.53,32.318,0.16844,0,0.047195,2.89E-05,81.852,0.0033062
10.144,3117.1,109.88,-34.829,110.17,34.829,116.78,0.058655,116.78,7.9386,0.20293,28.61,-80.598,0.19833,-9.15E-09,-0.0095682,-1.84E-05,103.53,32.318,0.16844,0,0.11938,3.02E-04,81.877,0.0030198
10.194,3122.5,108.14,-34.738,108.43,34.741,117.17,0.059032,117.17,7.9268,0.29013,28.61,-80.598,0.098314,-9.15E-09,-0.0092727,-4.93E-05,103.53,32.318,0.16844,0,0.063518,4.20E-04,81.909,0.0026089
10.244,3127.9,106.41,-34.665,106.7,34.665,117.57,0.059409,117.57,7.9131,0.24578,28.61,-80.598,0.15125,-9.15E-09,-0.0090577,-3.07E-05,103.53,32.318,0.16844,0,0.092562,-3.00E-04,81.947,0.0020464
10.294,3133.2,104.68,-34.596,104.97,34.596,117.97,0.05979,117.97,7.9022,0.19141,28.61,-80.598,0.21924,-9.14E-09,-0.0087395,-1.91E-05,103.53,32.318,0.16844,0,0.13096,3.99E-04,81.985,0.0014028
10.344,3138.4,102.95,-34.518,103.25,34.518,118.36,0.060174,118.36,7.8921,0.22037,28.61,-80.598,0.18325,-9.15E-09,-0.0084008,-2.31E-05,103.53,32.318,0.16844,0,0.10991,2.84E-04,82.016,6.30E-04
10.394,3143.5,101.22,-34.459,101.53,34.459,118.75,0.060558,118.75,7.8839,0.093524,28.61,-80.598,0.35123,-9.16E-09,-0.007999,-1.02E-05,103.53,32.318,0.16844,0,0.20421,-9.40E-05,82.038,-2.16E-04
10.444,3148.5,99.501,-34.36,99.813,34.36,119.15,0.060945,119.15,7.8753,0.27404,28.61,-80.598,0.1067,-9.15E-09,-0.0076208,-3.19E-05,103.53,32.318,0.16844,0,0.066484,4.97E-04,82.051,-0.0010602
