Time(s),Altitude(ft),p,q,r,phi,theta,psi,Vertical Velocity(ft/s)
9.228171193,-2952.253822,0,-9.52E-16,0,0,90,0,-151.3928671
9.233172912,-2953.009878,0,-9.52E-16,0,0,90,0,-151.2111642
9.23817463,-2953.765026,0,-9.53E-16,0,0,90,0,-151.029511
9.243176349,-2954.519265,0,-9.54E-16,0,0,90,0,-150.8479074
9.248178068,-2955.272597,0,-9.54E-16,0,0,90,0,-150.6663533
9.253179787,-2956.025021,0,-9.55E-16,0,0,90,0,-150.4848487
9.258181506,-2956.776538,0,-9.55E-16,0,0,90,0,-150.3033935
9.263183224,-2957.527148,0,-9.56E-16,0,0,90,0,-150.1219876
9.268184943,-2958.276851,0,-9.56E-16,0,0,90,0,-149.940631
9.273186662,-2959.025648,0,-9.57E-16,0,0,90,0,-149.7593235
9.278188381,-2959.773538,0,-9.57E-16,0,0,90,0,-149.5780652
9.2831901,-2960.520523,0,-9.58E-16,0,0,90,0,-149.3968559
9.288191818,-2961.266601,0,-9.58E-16,0,0,90,0,-149.2156955
9.293193537,-2962.011774,0,-9.58E-16,0,0,90,0,-149.034584
9.298195256,-2962.756042,0,-9.59E-16,0,0,90,0,-148.8535214
9.303196975,-2963.499404,0,-9.59E-16,0,0,90,0,-148.6725075
9.308198694,-2964.241862,0,-9.59E-16,0,0,90,0,-148.4915422
9.313200413,-2964.983415,0,-9.59E-16,0,0,90,0,-148.3106256
9.318202131,-2965.724064,0,-9.60E-16,0,0,90,0,-148.1297574
9.32320385,-2966.463808,0,-9.60E-16,0,0,90,0,-147.9489378
9.328205569,-2967.202649,0,-9.60E-16,0,0,90,0,-147.7681665
9.333207288,-2967.940587,0,-9.60E-16,0,0,90,0,-147.5874435
9.338209007,-2968.67762,0,-9.60E-16,0,0,90,0,-147.4067688
9.343210725,-2969.413751,0,-9.60E-16,0,0,90,0,-147.2261422
9.348212444,-2970.148979,0,-9.60E-16,0,0,90,0,-147.0455637
9.353214163,-2970.883304,0,-9.60E-16,0,0,90,0,-146.8650332
9.358215882,-2971.616727,0,-9.60E-16,0,0,90,0,-146.6845507
9.363217601,-2972.349247,0,-9.60E-16,0,0,90,0,-146.5041161
9.368219319,-2973.080866,0,-9.60E-16,0,0,90,0,-146.3237292
9.373221038,-2973.811583,0,-9.60E-16,0,0,90,0,-146.1433901
9.378222757,-2974.541399,0,-9.60E-16,0,0,90,0,-145.9630987
9.383224476,-2975.270313,0,-9.60E-16,0,0,90,0,-145.7828549
9.388226195,-2975.998326,0,-9.59E-16,0,0,90,0,-145.6026585
9.393227913,-2976.725439,0,-9.59E-16,0,0,90,0,-145.4225097
9.398229632,-2977.451651,0,-9.59E-16,0,0,90,0,-145.2424082
9.403231351,-2978.176962,0,-9.59E-16,0,0,90,0,-145.062354
9.40823307,-2978.901374,0,-9.59E-16,0,0,90,0,-144.882347
9.413234789,-2979.624886,0,-9.58E-16,0,0,90,0,-144.7023872
9.418236507,-2980.347498,0,-9.58E-16,0,0,90,0,-144.5224746
9.423238226,-2981.069212,0,-9.58E-16,0,0,90,0,-144.3426089
9.428239945,-2981.790025,0,-9.57E-16,0,0,90,0,-144.1627902
9.433241664,-2982.509941,0,-9.57E-16,0,0,90,0,-143.9830183
9.438243383,-2983.228957,0,-9.57E-16,0,0,90,0,-143.8032933
9.443245101,-2983.947075,0,-9.56E-16,0,0,90,0,-143.623615
9.44824682,-2984.664295,0,-9.56E-16,0,0,90,0,-143.4439834
9.453248539,-2985.380617,0,-9.55E-16,0,0,90,0,-143.2643984
9.458250258,-2986.096041,0,-9.55E-16,0,0,90,0,-143.0848599
9.463251977,-2986.810568,0,-9.54E-16,0,0,90,0,-142.9053679
9.468253695,-2987.524198,0,-9.54E-16,0,0,90,0,-142.7259222
9.473255414,-2988.23693,0,-9.53E-16,0,0,90,0,-142.5465229
9.478257133,-2988.948766,0,-9.53E-16,0,0,90,0,-142.3671699
9.483258852,-2989.659706,0,-9.52E-16,0,0,90,0,-142.187863
9.488260571,-2990.369749,0,-9.52E-16,0,0,90,0,-142.0086022
9.493262289,-2991.078895,0,-9.51E-16,0,0,90,0,-141.8293874
9.498264008,-2991.787147,0,-9.50E-16,0,0,90,0,-141.6502186
9.503265727,-2992.494502,0,-9.50E-16,0,0,90,0,-141.4710958
9.508267446,-2993.200962,0,-9.49E-16,0,0,90,0,-141.2920187
9.513269165,-2993.906527,0,-9.48E-16,0,0,90,0,-141.1129874
9.518270883,-2994.611197,0,-9.48E-16,0,0,90,0,-140.9340018
9.523272602,-2995.314972,0,-9.47E-16,0,0,90,0,-140.7550618
9.528274321,-2996.017853,0,-9.46E-16,0,0,90,0,-140.5761674
9.53327604,-2996.71984,0,-9.45E-16,0,0,90,0,-140.3973184
9.538277759,-2997.420932,0,-9.45E-16,0,0,90,0,-140.2185149
9.543279477,-2998.121131,0,-9.44E-16,0,0,90,0,-140.0397567
9.548281196,-2998.820436,0,-9.43E-16,0,0,90,0,-139.8610438
9.553282915,-2999.518848,0,-9.42E-16,0,0,90,0,-139.682376
9.558284634,-3000.216367,0,-9.42E-16,0,0,90,0,-139.5037534
9.563286353,-3000.912993,0,-9.41E-16,0,0,90,0,-139.3251759
9.568288072,-3001.608726,0,-9.40E-16,0,0,90,0,-139.1466434
9.57328979,-3002.303567,0,-9.39E-16,0,0,90,0,-138.9681558
9.578291509,-3002.997516,0,-9.38E-16,0,0,90,0,-138.789713
9.583293228,-3003.690572,0,-9.37E-16,0,0,90,0,-138.6113151
9.588294947,-3004.382737,0,-9.36E-16,0,0,90,0,-138.4329618
9.593296666,-3005.07401,0,-9.35E-16,0,0,90,0,-138.2546533
9.598298384,-3005.764392,0,-9.34E-16,0,0,90,0,-138.0763892
9.603300103,-3006.453883,0,-9.34E-16,0,0,90,0,-137.8981698
9.608301822,-3007.142483,0,-9.33E-16,0,0,90,0,-137.7199947
9.613303541,-3007.830192,0,-9.32E-16,0,0,90,0,-137.5418641
9.61830526,-3008.517011,0,-9.31E-16,0,0,90,0,-137.3637777
9.623306978,-3009.20294,0,-9.30E-16,0,0,90,0,-137.1857356
9.628308697,-3009.887979,0,-9.29E-16,0,0,90,0,-137.0077376
9.633310416,-3010.572127,0,-9.28E-16,0,0,90,0,-136.8297838
9.638312135,-3011.255387,0,-9.27E-16,0,0,90,0,-136.651874
9.643313854,-3011.937757,0,-9.26E-16,0,0,90,0,-136.4740082
9.648315572,-3012.619238,0,-9.25E-16,0,0,90,0,-136.2961862
9.653317291,-3013.29983,0,-9.24E-16,0,0,90,0,-136.1184081
9.65831901,-3013.979533,0,-9.23E-16,0,0,90,0,-135.9406738
9.663320729,-3014.658348,0,-9.22E-16,0,0,90,0,-135.7629831
9.668322448,-3015.336275,0,-9.20E-16,0,0,90,0,-135.5853361
9.673324166,-3016.013313,0,-9.19E-16,0,0,90,0,-135.4077327
9.678325885,-3016.689464,0,-9.18E-16,0,0,90,0,-135.2301727
9.683327604,-3017.364728,0,-9.17E-16,0,0,90,0,-135.0526562
9.688329323,-3018.039103,0,-9.16E-16,0,0,90,0,-134.875183
9.693331042,-3018.712592,0,-9.15E-16,0,0,90,0,-134.6977531
9.69833276,-3019.385194,0,-9.14E-16,0,0,90,0,-134.5203664
9.703334479,-3020.056909,0,-9.13E-16,0,0,90,0,-134.3430229
9.708336198,-3020.727738,0,-9.12E-16,0,0,90,0,-134.1657225
9.713337917,-3021.39768,0,-9.11E-16,0,0,90,0,-133.9884651
9.718339636,-3022.066736,0,-9.09E-16,0,0,90,0,-133.8112506
9.723341354,-3022.734907,0,-9.08E-16,0,0,90,0,-133.634079
9.728343073,-3023.402192,0,-9.07E-16,0,0,90,0,-133.4569503
9.733344792,-3024.068591,0,-9.06E-16,0,0,90,0,-133.2798643
9.738346511,-3024.734105,0,-9.05E-16,0,0,90,0,-133.102821
9.74334823,-3025.398734,0,-9.04E-16,0,0,90,0,-132.9258203
9.748349948,-3026.062478,0,-9.03E-16,0,0,90,0,-132.7488621
9.753351667,-3026.725338,0,-9.01E-16,0,0,90,0,-132.5719465
9.758353386,-3027.387313,0,-9.00E-16,0,0,90,0,-132.3950732
9.763355105,-3028.048405,0,-8.99E-16,0,0,90,0,-132.2182423
9.768356824,-3028.708612,0,-8.98E-16,0,0,90,0,-132.0414537
9.773358542,-3029.367936,0,-8.97E-16,0,0,90,0,-131.8647073
9.778360261,-3030.026376,0,-8.96E-16,0,0,90,0,-131.6880031
9.78336198,-3030.683932,0,-8.94E-16,0,0,90,0,-131.5113409
9.788363699,-3031.340606,0,-8.93E-16,0,0,90,0,-131.3347208
9.793365418,-3031.996397,0,-8.92E-16,0,0,90,0,-131.1581426
9.798367136,-3032.651305,0,-8.91E-16,0,0,90,0,-130.9816063
9.803368855,-3033.30533,0,-8.90E-16,0,0,90,0,-130.8051118
9.808370574,-3033.958473,0,-8.89E-16,0,0,90,0,-130.628659
9.813372293,-3034.610735,0,-8.87E-16,0,0,90,0,-130.452248
9.818374012,-3035.262114,0,-8.86E-16,0,0,90,0,-130.2758785
9.82337573,-3035.912612,0,-8.85E-16,0,0,90,0,-130.0995507
9.828377449,-3036.562228,0,-8.84E-16,0,0,90,0,-129.9232643
9.833379168,-3037.210963,0,-8.83E-16,0,0,90,0,-129.7470193
9.838380887,-3037.858817,0,-8.82E-16,0,0,90,0,-129.5708157
9.843382606,-3038.505791,0,-8.80E-16,0,0,90,0,-129.3946533
9.848384325,-3039.151883,0,-8.79E-16,0,0,90,0,-129.2185322
9.853386043,-3039.797095,0,-8.78E-16,0,0,90,0,-129.0424523
9.858387762,-3040.441428,0,-8.77E-16,0,0,90,0,-128.8664134
9.863389481,-3041.08488,0,-8.76E-16,0,0,90,0,-128.6904156
9.8683912,-3041.727452,0,-8.75E-16,0,0,90,0,-128.5144588
9.873392919,-3042.369145,0,-8.73E-16,0,0,90,0,-128.3385428
9.878394637,-3043.009958,0,-8.72E-16,0,0,90,0,-128.1626676
9.883396356,-3043.649892,0,-8.71E-16,0,0,90,0,-127.9868333
9.888398075,-3044.288947,0,-8.70E-16,0,0,90,0,-127.8110396
9.893399794,-3044.927124,0,-8.69E-16,0,0,90,0,-127.6352866
9.898401513,-3045.564422,0,-8.68E-16,0,0,90,0,-127.4595741
9.903403231,-3046.200841,0,-8.67E-16,0,0,90,0,-127.2839021
9.90840495,-3046.836383,0,-8.65E-16,0,0,90,0,-127.1082706
9.913406669,-3047.471046,0,-8.64E-16,0,0,90,0,-126.9326795
9.918408388,-3048.104832,0,-8.63E-16,0,0,90,0,-126.7571286
9.923410107,-3048.73774,0,-8.62E-16,0,0,90,0,-126.581618
9.928411825,-3049.36977,0,-8.61E-16,0,0,90,0,-126.4061476
9.933413544,-3050.000924,0,-8.60E-16,0,0,90,0,-126.2307173
9.938415263,-3050.631201,0,-8.59E-16,0,0,90,0,-126.055327
9.943416982,-3051.2606,0,-8.58E-16,0,0,90,0,-125.8799767
9.948418701,-3051.889124,0,-8.57E-16,0,0,90,0,-125.7046664
9.953420419,-3052.516771,0,-8.56E-16,0,0,90,0,-125.5293959
9.958422138,-3053.143542,0,-8.54E-16,0,0,90,0,-125.3541652
9.963423857,-3053.769436,0,-8.53E-16,0,0,90,0,-125.1789742
9.968425576,-3054.394456,0,-8.52E-16,0,0,90,0,-125.0038229
9.973427295,-3055.018599,0,-8.51E-16,0,0,90,0,-124.8287111
9.978429013,-3055.641867,0,-8.50E-16,0,0,90,0,-124.653639
9.983430732,-3056.26426,0,-8.49E-16,0,0,90,0,-124.4786062
9.988432451,-3056.885778,0,-8.48E-16,0,0,90,0,-124.3036129
9.99343417,-3057.506422,0,-8.47E-16,0,0,90,0,-124.1286589
9.998435889,-3058.12619,0,-8.46E-16,0,0,90,0,-123.9537442
10.00343761,-3058.745085,0,-8.45E-16,0,0,90,0,-123.7788687
10.00843933,-3059.363105,0,-8.44E-16,0,0,90,0,-123.6040324
10.01344105,-3059.980251,0,-8.43E-16,0,0,90,0,-123.4292351
10.01844276,-3060.596524,0,-8.42E-16,0,0,90,0,-123.2544769
10.02344448,-3061.211922,0,-8.41E-16,0,0,90,0,-123.0797576
10.0284462,-3061.826448,0,-8.40E-16,0,0,90,0,-122.9050772
10.03344792,-3062.4401,0,-8.39E-16,0,0,90,0,-122.7304356
10.03844964,-3063.052879,0,-8.38E-16,0,0,90,0,-122.5558328
10.04345136,-3063.664785,0,-8.37E-16,0,0,90,0,-122.3812687
10.04845308,-3064.275819,0,-8.36E-16,0,0,90,0,-122.2067432
10.0534548,-3064.88598,0,-8.36E-16,0,0,90,0,-122.0322563
10.05845651,-3065.495269,0,-8.35E-16,0,0,90,0,-121.8578079
10.06345823,-3066.103686,0,-8.34E-16,0,0,90,0,-121.683398
10.06845995,-3066.711232,0,-8.33E-16,0,0,90,0,-121.5090264
10.07346167,-3067.317905,0,-8.32E-16,0,0,90,0,-121.3346931
10.07846339,-3067.923707,0,-8.31E-16,0,0,90,0,-121.1603982
10.08346511,-3068.528638,0,-8.30E-16,0,0,90,0,-120.9861414
10.08846683,-3069.132697,0,-8.29E-16,0,0,90,0,-120.8119227
10.09346855,-3069.735886,0,-8.29E-16,0,0,90,0,-120.6377421
10.09847026,-3070.338204,0,-8.28E-16,0,0,90,0,-120.4635995
10.10347198,-3070.939652,0,-8.27E-16,0,0,90,0,-120.2894948
10.1084737,-3071.540229,0,-8.26E-16,0,0,90,0,-120.115428
10.11347542,-3072.139936,0,-8.25E-16,0,0,90,0,-119.941399
10.11847714,-3072.738773,0,-8.25E-16,0,0,90,0,-119.7674078
10.12347886,-3073.33674,0,-8.24E-16,0,0,90,0,-119.5934543
10.12848058,-3073.933838,0,-8.23E-16,0,0,90,0,-119.4195384
10.1334823,-3074.530066,0,-8.22E-16,0,0,90,0,-119.24566
10.13848402,-3075.125425,0,-8.22E-16,0,0,90,0,-119.0718192
10.14348573,-3075.719915,0,-8.21E-16,0,0,90,0,-118.8980157
10.14848745,-3076.313536,0,-8.20E-16,0,0,90,0,-118.7242497
10.15348917,-3076.906289,0,-8.20E-16,0,0,90,0,-118.550521
10.15849089,-3077.498173,0,-8.19E-16,0,0,90,0,-118.3768295
10.16349261,-3078.089189,0,-8.18E-16,0,0,90,0,-118.2031752
10.16849433,-3078.679337,0,-8.18E-16,0,0,90,0,-118.029558
10.17349605,-3079.268617,0,-8.17E-16,0,0,90,0,-117.8559779
10.17849777,-3079.857029,0,-8.16E-16,0,0,90,0,-117.6824347
10.18349948,-3080.444573,0,-8.16E-16,0,0,90,0,-117.5089286
10.1885012,-3081.031251,0,-8.15E-16,0,0,90,0,-117.3354592
10.19350292,-3081.617061,0,-8.15E-16,0,0,90,0,-117.1620267
10.19850464,-3082.202004,0,-8.14E-16,0,0,90,0,-116.988631
10.20350636,-3082.78608,0,-8.14E-16,0,0,90,0,-116.8152719
10.20850808,-3083.36929,0,-8.13E-16,0,0,90,0,-116.6419495
10.2135098,-3083.951634,0,-8.13E-16,0,0,90,0,-116.4686636
10.21851152,-3084.533111,0,-8.12E-16,0,0,90,0,-116.2954142
10.22351323,-3085.113722,0,-8.12E-16,0,0,90,0,-116.1222013
10.22851495,-3085.693467,0,-8.11E-16,0,0,90,0,-115.9490247
10.23351667,-3086.272346,0,-8.11E-16,0,0,90,0,-115.7758845
10.23851839,-3086.85036,0,-8.10E-16,0,0,90,0,-115.6027805
10.24352011,-3087.427509,0,-8.10E-16,0,0,90,0,-115.4297127
10.24852183,-3088.003792,0,-8.09E-16,0,0,90,0,-115.256681
10.25352355,-3088.57921,0,-8.09E-16,0,0,90,0,-115.0836854
10.25852527,-3089.153764,0,-8.09E-16,0,0,90,0,-114.9107258
10.26352699,-3089.727453,0,-8.08E-16,0,0,90,0,-114.7378021
10.2685287,-3090.300278,0,-8.08E-16,0,0,90,0,-114.5649143
10.27353042,-3090.872238,0,-8.08E-16,0,0,90,0,-114.3920624
10.27853214,-3091.443334,0,-8.07E-16,0,0,90,0,-114.2192462
10.28353386,-3092.013567,0,-8.07E-16,0,0,90,0,-114.0464657
10.28853558,-3092.582935,0,-8.07E-16,0,0,90,0,-113.8737208
10.2935373,-3093.15144,0,-8.06E-16,0,0,90,0,-113.7010116
10.29853902,-3093.719082,0,-8.06E-16,0,0,90,0,-113.5283378
10.30354074,-3094.28586,0,-8.06E-16,0,0,90,0,-113.3556995
10.30854245,-3094.851776,0,-8.06E-16,0,0,90,0,-113.1830966
10.31354417,-3095.416828,0,-8.05E-16,0,0,90,0,-113.010529
10.31854589,-3095.981018,0,-8.05E-16,0,0,90,0,-112.8379966
10.32354761,-3096.544346,0,-8.05E-16,0,0,90,0,-112.6654995
10.32854933,-3097.106811,0,-8.05E-16,0,0,90,0,-112.4930376
10.33355105,-3097.668414,0,-8.05E-16,0,0,90,0,-112.3206107
10.33855277,-3098.229155,0,-8.05E-16,0,0,90,0,-112.1482188
10.34355449,-3098.789035,0,-8.04E-16,0,0,90,0,-111.975862
10.3485562,-3099.348052,0,-8.04E-16,0,0,90,0,-111.80354
10.35355792,-3099.906209,0,-8.04E-16,0,0,90,0,-111.6312528
10.35855964,-3100.463504,0,-8.04E-16,0,0,90,0,-111.4590005
10.36356136,-3101.019937,0,-8.04E-16,0,0,90,0,-111.2867829
10.36856308,-3101.57551,0,-8.04E-16,0,0,90,0,-111.1145999
10.3735648,-3102.130223,0,-8.04E-16,0,0,90,0,-110.9424515
10.37856652,-3102.684074,0,-8.04E-16,0,0,90,0,-110.7703377
10.38356824,-3103.237066,0,-8.04E-16,0,0,90,0,-110.5982583
10.38856996,-3103.789197,0,-8.04E-16,0,0,90,0,-110.4262134
10.39357167,-3104.340468,0,-8.04E-16,0,0,90,0,-110.2542028
10.39857339,-3104.890879,0,-8.04E-16,0,0,90,0,-110.0822266
10.40357511,-3105.44043,0,-8.04E-16,0,0,90,0,-109.9102845
10.40857683,-3105.989122,0,-8.04E-16,0,0,90,0,-109.7383767
10.41357855,-3106.536955,0,-8.04E-16,0,0,90,0,-109.566503
10.41858027,-3107.083928,0,-8.05E-16,0,0,90,0,-109.3946633
10.42358199,-3107.630042,0,-8.05E-16,0,0,90,0,-109.2228576
10.42858371,-3108.175298,0,-8.05E-16,0,0,90,0,-109.0510859
10.43358542,-3108.719695,0,-8.05E-16,0,0,90,0,-108.879348
10.43858714,-3109.263233,0,-8.05E-16,0,0,90,0,-108.7076439
10.44358886,-3109.805913,0,-8.05E-16,0,0,90,0,-108.5359736
10.44859058,-3110.347734,0,-8.06E-16,0,0,90,0,-108.3643371
10.4535923,-3110.888698,0,-8.06E-16,0,0,90,0,-108.1927341
10.45859402,-3111.428804,0,-8.06E-16,0,0,90,0,-108.0211647
10.46359574,-3111.968052,0,-8.07E-16,0,0,90,0,-107.8496289
10.46859746,-3112.506443,0,-8.07E-16,0,0,90,0,-107.6781265
10.47359917,-3113.043976,0,-8.07E-16,0,0,90,0,-107.5066575
10.47860089,-3113.580652,0,-8.07E-16,0,0,90,0,-107.3352218
10.48360261,-3114.116471,0,-8.08E-16,0,0,90,0,-107.1638194
10.48860433,-3114.651433,0,-8.08E-16,0,0,90,0,-106.9924502
10.49360605,-3115.185539,0,-8.09E-16,0,0,90,0,-106.8211142
10.49860777,-3115.718788,0,-8.09E-16,0,0,90,0,-106.6498113
10.50360949,-3116.251181,0,-8.09E-16,0,0,90,0,-106.4785415
10.50861121,-3116.782717,0,-8.10E-16,0,0,90,0,-106.3073046
10.51361293,-3117.313398,0,-8.10E-16,0,0,90,0,-106.1361006
10.51861464,-3117.843222,0,-8.11E-16,0,0,90,0,-105.9649295
10.52361636,-3118.372191,0,-8.11E-16,0,0,90,0,-105.7937912
10.52861808,-3118.900305,0,-8.12E-16,0,0,90,0,-105.6226857
10.5336198,-3119.427563,0,-8.12E-16,0,0,90,0,-105.4516128
10.53862152,-3119.953966,0,-8.13E-16,0,0,90,0,-105.2805726
10.54362324,-3120.479513,0,-8.13E-16,0,0,90,0,-105.1095649
10.54862496,-3121.004206,0,-8.14E-16,0,0,90,0,-104.9385898
10.55362668,-3121.528045,0,-8.14E-16,0,0,90,0,-104.7676471
10.55862839,-3122.051028,0,-8.15E-16,0,0,90,0,-104.5967367
10.56363011,-3122.573158,0,-8.16E-16,0,0,90,0,-104.4258587
10.56863183,-3123.094433,0,-8.16E-16,0,0,90,0,-104.255013
10.57363355,-3123.614854,0,-8.17E-16,0,0,90,0,-104.0841995
10.57863527,-3124.134421,0,-8.18E-16,0,0,90,0,-103.9134182
10.58363699,-3124.653134,0,-8.18E-16,0,0,90,0,-103.7426689
10.58863871,-3125.170994,0,-8.19E-16,0,0,90,0,-103.5719517
10.59364043,-3125.688,0,-8.20E-16,0,0,90,0,-103.4012664
10.59864215,-3126.204153,0,-8.20E-16,0,0,90,0,-103.2306131
10.60364386,-3126.719453,0,-8.21E-16,0,0,90,0,-103.0599917
10.60864558,-3127.2339,0,-8.22E-16,0,0,90,0,-102.889402
10.6136473,-3127.747494,0,-8.23E-16,0,0,90,0,-102.7188441
10.61864902,-3128.260236,0,-8.23E-16,0,0,90,0,-102.5483178
10.62365074,-3128.772125,0,-8.24E-16,0,0,90,0,-102.3778232
10.62865246,-3129.283162,0,-8.25E-16,0,0,90,0,-102.2073602
10.63365418,-3129.793347,0,-8.26E-16,0,0,90,0,-102.0369287
10.6386559,-3130.302679,0,-8.27E-16,0,0,90,0,-101.8665286
10.64365761,-3130.81116,0,-8.28E-16,0,0,90,0,-101.6961599
10.64865933,-3131.318789,0,-8.29E-16,0,0,90,0,-101.5258226
10.65366105,-3131.825567,0,-8.29E-16,0,0,90,0,-101.3555165
10.65866277,-3132.331493,0,-8.30E-16,0,0,90,0,-101.1852416
10.66366449,-3132.836568,0,-8.31E-16,0,0,90,0,-101.0149979
10.66866621,-3133.340792,0,-8.32E-16,0,0,90,0,-100.8447853
10.67366793,-3133.844165,0,-8.33E-16,0,0,90,0,-100.6746038
10.67866965,-3134.346687,0,-8.34E-16,0,0,90,0,-100.5044532
10.68367136,-3134.848359,0,-8.35E-16,0,0,90,0,-100.3343336
10.68867308,-3135.34918,0,-8.36E-16,0,0,90,0,-100.1642448
10.6936748,-3135.849151,0,-8.37E-16,0,0,90,0,-99.99418689
10.69867652,-3136.348272,0,-8.38E-16,0,0,90,0,-99.82415969
10.70367824,-3136.846543,0,-8.39E-16,0,0,90,0,-99.65416319
10.70867996,-3137.343964,0,-8.41E-16,0,0,90,0,-99.48419733
10.71368168,-3137.840535,0,-8.42E-16,0,0,90,0,-99.31426205
10.7186834,-3138.336257,0,-8.43E-16,0,0,90,0,-99.14435729
10.72368512,-3138.831129,0,-8.44E-16,0,0,90,0,-98.974483
10.72868683,-3139.325152,0,-8.45E-16,0,0,90,0,-98.80463911
10.73368855,-3139.818326,0,-8.46E-16,0,0,90,0,-98.63482558
10.73869027,-3140.310652,0,-8.47E-16,0,0,90,0,-98.46504233
10.74369199,-3140.802128,0,-8.49E-16,0,0,90,0,-98.29528933
10.74869371,-3141.292756,0,-8.50E-16,0,0,90,0,-98.1255665
10.75369543,-3141.782535,0,-8.51E-16,0,0,90,0,-97.95587378
10.75869715,-3142.271466,0,-8.52E-16,0,0,90,0,-97.78621114
10.76369887,-3142.759549,0,-8.54E-16,0,0,90,0,-97.61657849
10.76870058,-3143.246784,0,-8.55E-16,0,0,90,0,-97.4469758
10.7737023,-3143.733171,0,-8.56E-16,0,0,90,0,-97.277403
10.77870402,-3144.21871,0,-8.57E-16,0,0,90,0,-97.10786003
10.78370574,-3144.703402,0,-8.59E-16,0,0,90,0,-96.93834683
10.78870746,-3145.187246,0,-8.60E-16,0,0,90,0,-96.76886336
10.79370918,-3145.670244,0,-8.61E-16,0,0,90,0,-96.59940954
10.7987109,-3146.152393,0,-8.63E-16,0,0,90,0,-96.42998533
10.80371262,-3146.633696,0,-8.64E-16,0,0,90,0,-96.26059067
10.80871433,-3147.114153,0,-8.66E-16,0,0,90,0,-96.0912255
10.81371605,-3147.593762,0,-8.67E-16,0,0,90,0,-95.92188976
10.81871777,-3148.072525,0,-8.68E-16,0,0,90,0,-95.7525834
10.82371949,-3148.550441,0,-8.70E-16,0,0,90,0,-95.58330636
10.82872121,-3149.027512,0,-8.71E-16,0,0,90,0,-95.41405858
10.83372293,-3149.503736,0,-8.73E-16,0,0,90,0,-95.24484001
10.83872465,-3149.979114,0,-8.74E-16,0,0,90,0,-95.07565059
10.84372637,-3150.453647,0,-8.76E-16,0,0,90,0,-94.90649026
10.84872809,-3150.927333,0,-8.77E-16,0,0,90,0,-94.73735896
10.8537298,-3151.400175,0,-8.79E-16,0,0,90,0,-94.56825664
10.85873152,-3151.872171,0,-8.80E-16,0,0,90,0,-94.39918325
10.86373324,-3152.343321,0,-8.82E-16,0,0,90,0,-94.23013872
10.86873496,-3152.813627,0,-8.83E-16,0,0,90,0,-94.061123
10.87373668,-3153.283088,0,-8.85E-16,0,0,90,0,-93.89213603
10.8787384,-3153.751704,0,-8.86E-16,0,0,90,0,-93.72317776
10.88374012,-3154.219475,0,-8.88E-16,0,0,90,0,-93.55424812
10.88874184,-3154.686401,0,-8.90E-16,0,0,90,0,-93.38534707
10.89374355,-3155.152484,0,-8.91E-16,0,0,90,0,-93.21647455
10.89874527,-3155.617722,0,-8.93E-16,0,0,90,0,-93.0476305
10.90374699,-3156.082116,0,-8.95E-16,0,0,90,0,-92.87881485
10.90874871,-3156.545666,0,-8.96E-16,0,0,90,0,-92.71002757
10.91375043,-3157.008373,0,-8.98E-16,0,0,90,0,-92.54126859
10.91875215,-3157.470235,0,-9.00E-16,0,0,90,0,-92.37253785
10.92375387,-3157.931254,0,-9.01E-16,0,0,90,0,-92.2038353
10.92875559,-3158.39143,0,-9.03E-16,0,0,90,0,-92.03516089
10.9337573,-3158.850763,0,-9.05E-16,0,0,90,0,-91.86651455
10.93875902,-3159.309252,0,-9.07E-16,0,0,90,0,-91.69789623
10.94376074,-3159.766899,0,-9.08E-16,0,0,90,0,-91.52930587
10.94876246,-3160.223703,0,-9.10E-16,0,0,90,0,-91.36074342
10.95376418,-3160.679664,0,-9.12E-16,0,0,90,0,-91.19220883
10.9587659,-3161.134782,0,-9.14E-16,0,0,90,0,-91.02370203
10.96376762,-3161.589058,0,-9.16E-16,0,0,90,0,-90.85522297
10.96876934,-3162.042492,0,-9.17E-16,0,0,90,0,-90.68677159
10.97377106,-3162.495084,0,-9.19E-16,0,0,90,0,-90.51834784
10.97877277,-3162.946834,0,-9.21E-16,0,0,90,0,-90.34995167
10.98377449,-3163.397741,0,-9.23E-16,0,0,90,0,-90.18158301
10.98877621,-3163.847808,0,-9.25E-16,0,0,90,0,-90.01324181
10.99377793,-3164.297032,0,-9.27E-16,0,0,90,0,-89.84492802
10.99877965,-3164.745416,0,-9.29E-16,0,0,90,0,-89.67664158
11.00378137,-3165.192957,0,-9.31E-16,0,0,90,0,-89.50838243
11.00878309,-3165.639658,0,-9.32E-16,0,0,90,0,-89.34015052
11.01378481,-3166.085518,0,-9.34E-16,0,0,90,0,-89.17194579
11.01878652,-3166.530537,0,-9.36E-16,0,0,90,0,-89.00376819
11.02378824,-3166.974715,0,-9.38E-16,0,0,90,0,-88.83561766
11.02878996,-3167.418052,0,-9.40E-16,0,0,90,0,-88.66749415
11.03379168,-3167.860549,0,-9.42E-16,0,0,90,0,-88.4993976
11.0387934,-3168.302206,0,-9.44E-16,0,0,90,0,-88.33132795
11.04379512,-3168.743022,0,-9.46E-16,0,0,90,0,-88.16328515
11.04879684,-3169.182999,0,-9.48E-16,0,0,90,0,-87.99526915
11.05379856,-3169.622135,0,-9.50E-16,0,0,90,0,-87.82727989
11.05880028,-3170.060432,0,-9.52E-16,0,0,90,0,-87.65931731
11.06380199,-3170.497889,0,-9.54E-16,0,0,90,0,-87.49138136
