time,altitude,Vertical velocity (m/s),Vertical acceleration (m/s�),Total velocity (m/s),Total acceleration (m/s�),Position East of launch (m),Position North of launch (m),Lateral distance (m),Lateral direction (�),Lateral velocity (m/s),Lateral acceleration (m/s�),Latitude (�),Longitude (�),Gravitational acceleration (m/s�),Angle of attack (�),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg�m�),Rotational moment of inertia (kg�m�),CP location (cm),CG location (cm),Stability margin calibers (?),Mach number (?),Reynolds number (?),thrust,Drag force (N),CD,Axial drag coefficient (?),Friction drag coefficient (?),Pressure drag coefficient (?),Base drag coefficient (?),Normal force coefficient (?),Pitch moment coefficient (?),Yaw moment coefficient (?),Side force coefficient (?),Roll moment coefficient (?),Roll forcing coefficient (?),Roll damping coefficient (?),Pitch damping coefficient (?),Coriolis acceleration (m/s�),Reference length (cm),Reference area (cm�),Vertical orientation (zenith) (�),Lateral orientation (azimuth) (�),Wind velocity (m/s),Air temperature (�C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
1.6345,648.45,558.86,-243.1,558.99,243.16,13.107,-0.0024917,13.107,-0.010893,12.012,5.6995,28.61,-80.6,9.7902,0.034457,9.2426E-05,-0.0039563,-0.015452,554.47,8.7802,0.0075979,0.00023193,27.619,21.362,1.2513,1.6548,16812263,90.624,220.43,0.62425,0.62425,0.14156,0.33161,0.15108,0.0030419,0.003464,0.00044892,0,0,0,0,-4.3829E-08,0.071576,5,19.635,88.549,1.2788,NaN,10.785,938.02,337.83,0.008673,0.030319
1.6431,653.29,556.76,-248.28,556.89,248.31,13.211,-0.0024926,13.211,-0.010811,11.974,3.8825,28.61,-80.6,9.7902,0.045751,9.2213E-05,-0.0023593,-0.011135,554.07,8.3852,0.0075929,0.00023186,27.67,21.359,1.2623,1.6486,16742660,87.546,219.01,0.62521,0.62521,0.14191,0.33166,0.15164,0.0040554,0.0054759,0.00028727,0,0,0,0,-1.5705E-08,0.071306,5,19.635,88.513,0.54806,NaN,10.754,937.48,337.82,0.0055268,0.03041
1.6487,656.36,555.4,-249.87,555.52,249.9,13.277,-0.0024608,13.277,-0.01062,11.953,3.9759,28.61,-80.6,9.7902,0.042793,9.2238E-05,0.0024596,-0.011417,553.71,8.0215,0.0075883,0.0002318,27.704,21.355,1.2697,1.6447,16697688,84.836,218.09,0.62583,0.62583,0.14213,0.33169,0.15201,0.0038014,0.0043596,2.4866E-05,0,0,0,0,1.7152E-08,0.071131,5,19.635,88.512,-0.27852,NaN,10.734,937.14,337.8,0.006974,0.030492
1.6556,660.23,553.66,-253.89,553.79,253.95,13.36,-0.0024414,13.36,-0.01047,11.922,5.5297,28.61,-80.6,9.7901,0.03374,9.2191E-05,0.0021903,-0.014498,553.39,7.7013,0.0075843,0.00023174,27.747,21.352,1.279,1.6396,16640000,81.506,216.92,0.62662,0.62663,0.14242,0.33172,0.15248,0.0030048,0.0036455,0.00042784,0,0,0,0,1.3687E-08,0.070909,5,19.635,88.535,-1.1311,NaN,10.709,936.71,337.79,0.0083914,0.030609
1.664,664.87,551.53,-258.47,551.66,258.58,13.46,-0.0025098,13.46,-0.010684,11.868,7.7502,28.61,-80.6,9.7901,0.037674,9.2076E-05,-0.0048118,-0.013406,552.99,7.3077,0.0075794,0.00023167,27.798,21.348,1.29,1.6334,16570000,78.065,215.5,0.6276,0.6276,0.14277,0.33177,0.15306,0.0033677,0.0040478,-0.00018655,0,0,0,0,-6.6568E-08,0.070638,5,19.635,88.579,-1.2043,NaN,10.678,936.19,337.77,0.007614,0.030776
1.6716,669.06,549.57,-260.49,549.7,260.63,13.55,-0.0026524,13.55,-0.011216,11.805,8.5888,28.61,-80.6,9.7901,0.043542,9.204E-05,-0.00030898,-0.010214,552.6,6.9102,0.0075744,0.0002316,27.844,21.344,1.3001,1.6277,16506210,75.832,214.19,0.6285,0.62851,0.1431,0.33181,0.15359,0.0039061,0.0052983,0.00012823,0,0,0,0,0,0.070387,5,19.635,88.601,-0.31552,NaN,10.651,935.72,337.75,0.0058571,0.031006
1.6775,672.27,548.06,-261.3,548.18,261.43,13.619,-0.0027758,13.619,-0.011678,11.756,8.1272,28.61,-80.6,9.7901,0.036777,9.206E-05,0.0037484,-0.011932,552.31,6.6218,0.0075707,0.00023154,27.881,21.341,1.308,1.6232,16456430,74.056,213.18,0.62921,0.62921,0.14335,0.33184,0.15401,0.0033065,0.004489,-0.00033789,0,0,0,0,4.0912E-08,0.070193,5,19.635,88.593,0.5457,NaN,10.63,935.36,337.74,0.0069502,0.031369
1.6845,676.08,546.24,-263.03,546.37,263.12,13.7,-0.0028864,13.7,-0.012071,11.705,6.7108,28.61,-80.6,9.7901,0.030338,9.2055E-05,-0.0016904,-0.014066,552.08,6.3905,0.0075678,0.0002315,27.924,21.339,1.3171,1.6179,16397152,71.987,211.98,0.63005,0.63005,0.14365,0.33188,0.15452,0.0027351,0.0039399,-0.00039343,0,0,0,0,-8.3754E-09,0.06996,5,19.635,88.563,1.1603,NaN,10.606,934.94,337.73,0.0079714,0.031566
1.6924,680.42,544.15,-264.96,544.28,265.01,13.794,-0.0029282,13.794,-0.012163,11.661,4.9793,28.61,-80.6,9.7901,0.03976,9.2071E-05,-0.0029141,-0.0097576,551.81,6.121,0.0075644,0.00023145,27.973,21.336,1.3274,1.6118,16328856,69.891,210.6,0.63103,0.63103,0.144,0.33192,0.1551,0.0035985,0.0044289,-8.4215E-05,0,0,0,0,-2.5082E-08,0.069692,5,19.635,88.529,0.89669,NaN,10.577,934.45,337.71,0.0071456,0.031686
1.6996,684.3,542.27,-266.23,542.39,266.27,13.877,-0.0029059,13.877,-0.011998,11.629,4.5501,28.61,-80.6,9.7901,0.039104,9.2081E-05,0.0031693,-0.0098548,551.53,5.848,0.007561,0.0002314,28.017,21.333,1.3367,1.6063,16267340,67.892,209.36,0.63191,0.63191,0.14431,0.33196,0.15564,0.0035501,0.0043798,0.00017747,0,0,0,0,2.9874E-08,0.06945,5,19.635,88.523,0.040457,NaN,10.552,934.02,337.69,0.0072754,0.031761
1.7068,688.24,540.34,-267.71,540.47,267.77,13.961,-0.0028824,13.961,-0.011829,11.592,5.7517,28.61,-80.6,9.7901,0.027881,9.2054E-05,0.0028129,-0.012854,551.27,5.5875,0.0075577,0.00023136,28.063,21.331,1.3464,1.6007,16204449,65.575,208.09,0.63282,0.63282,0.14463,0.332,0.15618,0.002538,0.0034015,0.00044563,0,0,0,0,2.3701E-08,0.069203,5,19.635,88.543,-0.83614,NaN,10.526,933.58,337.68,0.0094344,0.031888
1.7163,693.33,537.82,-269.95,537.95,270.07,14.07,-0.0029337,14.07,-0.011946,11.529,7.8096,28.61,-80.6,9.79,0.032854,9.1958E-05,-0.0040273,-0.010139,550.97,5.2857,0.0075539,0.0002313,28.135,21.328,1.3615,1.5933,16122538,63.203,206.36,0.63376,0.63376,0.14505,0.3318,0.15691,0.0030069,0.0042199,0.00024861,0,0,0,0,-4.904E-08,0.068882,5,19.635,88.584,-1.0143,NaN,10.493,933.01,337.66,0.0076759,0.032
1.724,697.45,535.76,-270.93,535.89,271.06,14.159,-0.0030479,14.159,-0.012334,11.467,8.367,28.61,-80.6,9.79,0.035574,9.1873E-05,0.00089777,-0.0091871,550.66,4.9767,0.00755,0.00023125,28.196,21.325,1.3742,1.5873,16055555,61.112,204.95,0.63451,0.63451,0.1454,0.33161,0.1575,0.0032703,0.0044051,0.00022791,0,0,0,0,0,0.068618,5,19.635,88.599,-0.2023,NaN,10.467,932.55,337.64,0.007409,0.032111
1.7314,701.41,533.77,-272.26,533.89,272.37,14.243,-0.0031656,14.243,-0.012734,11.408,7.6658,28.61,-80.6,9.79,0.027217,9.1892E-05,0.0026417,-0.011274,550.39,4.7043,0.0075466,0.0002312,28.254,21.322,1.3865,1.5814,15990660,58.743,203.58,0.63524,0.63524,0.14573,0.33142,0.15808,0.0025116,0.0033977,0.00011073,0,0,0,0,2.1422E-08,0.068362,5,19.635,88.585,0.7015,NaN,10.441,932.11,337.63,0.0096771,0.032216
1.741,706.56,531.14,-274.59,531.26,274.66,14.353,-0.0032443,14.353,-0.01295,11.344,5.8783,28.61,-80.6,9.79,0.029874,9.1636E-05,-0.003264,-0.0094543,550.08,4.3957,0.0075427,0.00023114,28.33,21.319,1.4022,1.5738,15905555,56.226,201.78,0.63621,0.63621,0.14617,0.33118,0.15886,0.0027722,0.0038792,-2.2332E-05,0,0,0,0,-3.3029E-08,0.068025,5,19.635,88.547,0.89972,NaN,10.407,931.53,337.61,0.0085599,0.03231
1.7496,711.1,528.8,-275.15,528.92,275.2,14.45,-0.0032344,14.45,-0.012825,11.299,5.1855,28.61,-80.6,9.79,0.031575,9.1564E-05,0.0022878,-0.0079021,549.76,4.0744,0.0075386,0.00023108,28.396,21.316,1.4161,1.5669,15830000,54.345,200.2,0.63708,0.63708,0.14656,0.33097,0.15955,0.0029444,0.0041856,3.257E-05,0,0,0,0,1.6369E-08,0.067725,5,19.635,88.534,0.13527,NaN,10.378,931.02,337.59,0.0080027,0.032404
1.7576,715.32,526.61,-275.38,526.73,275.45,14.541,-0.0032152,14.541,-0.012669,11.254,6.2859,28.61,-80.6,9.79,0.020465,9.1535E-05,0.00041455,-0.011222,549.51,3.8238,0.0075355,0.00023104,28.459,21.313,1.4292,1.5605,15759063,52.334,198.72,0.6379,0.6379,0.14693,0.33076,0.16021,0.0019161,0.0027288,0.00032817,0,0,0,0,0,0.067445,5,19.635,88.552,-0.69645,NaN,10.35,930.55,337.57,0.012004,0.032496
1.7696,721.62,523.32,-276.55,523.44,276.67,14.675,-0.0032873,14.675,-0.012835,11.166,8.1283,28.61,-80.6,9.79,0.031753,9.1012E-05,-0.00047874,-0.0060493,549.25,3.5636,0.0075322,0.00023099,28.55,21.31,1.4478,1.5509,15652837,50.324,196.5,0.63914,0.63914,0.14749,0.33046,0.1612,0.0029946,0.0042785,0.00015638,0,0,0,0,0,0.067024,5,19.635,88.588,-0.69842,NaN,10.309,929.85,337.55,0.0079951,0.032577
